timestamp,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume
2024-04-17 12:00:00+00:00,501.71,501.79,500.775,500.8399,927996.0,428.04,428.11,427.05,427.1,699626.0
2024-04-17 12:05:00+00:00,500.85,500.9113,500.17,500.3688,996279.0,427.1,427.18,426.38,426.6,941594.0
2024-04-17 12:10:00+00:00,500.395,501.28,500.395,501.015,1050654.0,426.63,427.34,426.63,427.1699,780072.0
2024-04-17 12:15:00+00:00,501.02,501.095,500.56,500.65,834918.0,427.17,427.28,426.72,426.77,478092.0
2024-04-17 12:20:00+00:00,500.66,501.1,500.3,500.4191,686438.0,426.795,427.14,426.24,426.32,713466.0
2024-04-17 12:25:00+00:00,500.42,500.95,500.28,500.48,681184.0,426.29,426.83,426.27,426.47,493482.0
2024-04-17 12:30:00+00:00,500.48,500.57,500.05,500.33,926504.0,426.46,426.64,426.08,426.37,381381.0
2024-04-17 12:35:00+00:00,500.34,500.39,500.03,500.19,777642.0,426.355,426.38,425.93,426.03,707053.0
2024-04-17 12:40:00+00:00,500.18,500.4438,499.37,499.41,1478267.0,426.0,426.24,425.21,425.26,767407.0
2024-04-17 12:45:00+00:00,499.42,500.13,499.12,500.07,1300190.0,425.27,425.85,424.9,425.77,1043488.0
2024-04-17 12:50:00+00:00,500.07,500.27,499.8,500.2,788905.0,425.775,425.91,425.53,425.7801,486540.0
2024-04-17 12:55:00+00:00,500.2,500.22,499.67,499.89,690578.0,425.77,425.8,425.26,425.51,491214.0
2024-04-17 13:00:00+00:00,499.91,500.55,499.69,500.44,1128479.0,425.56,426.23,425.39,426.1,737831.0
2024-04-17 13:05:00+00:00,500.43,500.98,500.22,500.87,936102.0,426.09,426.75,425.95,426.65,725981.0
2024-04-17 13:10:00+00:00,500.87,501.065,500.65,500.89,800374.0,426.655,426.77,426.26,426.5295,502763.0
2024-04-17 13:15:00+00:00,500.9,501.59,500.9,501.33,1166372.0,426.53,427.17,426.4247,426.82,616231.0
2024-04-17 13:20:00+00:00,501.325,501.71,501.15,501.26,563534.0,426.841,427.2,426.61,426.75,685375.0
2024-04-17 13:25:00+00:00,501.28,501.79,501.05,501.77,606432.0,426.76,427.27,426.5475,427.24,743399.0
2024-04-17 13:30:00+00:00,501.8,501.98,501.46,501.585,506094.0,427.26,427.46,427.09,427.24,403130.0
2024-04-17 13:35:00+00:00,501.59,502.03,501.55,501.76,499157.0,427.2312,427.77,427.215,427.46,365009.0
2024-04-17 13:40:00+00:00,501.765,501.99,501.2099,501.6699,756123.0,427.48,427.67,426.89,427.2902,455166.0
2024-04-17 13:45:00+00:00,501.66,501.83,501.07,501.83,540801.0,427.29,427.48,426.73,427.4797,487370.0
2024-04-17 13:50:00+00:00,501.845,502.3,501.42,502.12,732119.0,427.47,427.84,426.96,427.65,581647.0
2024-04-17 13:55:00+00:00,502.11,502.56,502.06,502.4,748142.0,427.64,428.05,427.59,427.9099,405005.0
2024-04-17 14:00:00+00:00,502.41,502.54,501.99,502.47,468493.0,427.91,427.95,427.5,427.84,366556.0
2024-04-17 14:05:00+00:00,502.45,502.52,502.12,502.3,444107.0,427.79,427.91,427.5,427.73,281003.0
2024-04-17 14:10:00+00:00,502.35,502.35,501.77,501.88,693011.0,427.68,427.73,427.11,427.2763,412408.0
2024-04-17 14:15:00+00:00,501.89,502.22,501.38,501.97,720699.0,427.31,427.62,426.76,427.35,483198.0
2024-04-17 14:20:00+00:00,501.955,501.99,501.54,501.83,500198.0,427.35,427.38,426.92,427.19,300298.0
2024-04-17 14:25:00+00:00,501.83,502.4,501.67,501.86,432259.0,427.18,427.74,426.98,427.17,479265.0
2024-04-17 14:30:00+00:00,501.87,502.1,501.73,501.86,389593.0,427.23,427.33,426.92,427.03,1323813.0
2024-04-17 14:35:00+00:00,501.86,502.1712,501.44,502.02,442703.0,427.04,427.2801,426.585,427.13,490850.0
2024-04-17 14:40:00+00:00,502.04,503.9,502.02,503.87,1290974.0,427.14,429.11,427.14,429.0788,771381.0
2024-04-17 14:45:00+00:00,503.86,504.03,502.86,502.95,1047496.0,429.06,429.25,428.17,428.21,632345.0
2024-04-17 14:50:00+00:00,502.98,503.28,501.5,501.7,978646.0,428.24,428.54,426.9489,427.09,677282.0
2024-04-17 14:55:00+00:00,501.71,501.945,501.3,501.59,1152003.0,427.02,427.36,426.7,427.0,646047.0
2024-04-17 15:00:00+00:00,501.59,501.59,500.89,500.93,795454.0,426.99,426.99,426.23,426.27,585695.0
2024-04-17 15:05:00+00:00,500.94,501.24,500.65,500.93,811202.0,426.3,426.57,426.06,426.3414,474750.0
2024-04-17 15:10:00+00:00,500.9,501.13,500.36,500.57,1019944.0,426.3297,426.57,425.8419,426.02,476237.0
2024-04-17 15:15:00+00:00,500.56,501.55,500.52,501.22,1059057.0,425.95,426.96,425.95,426.615,584889.0
2024-04-17 15:20:00+00:00,501.23,501.475,500.82,501.02,1132091.0,426.62,426.86,426.095,426.23,463122.0
2024-04-17 15:25:00+00:00,501.01,501.27,500.58,500.7197,751473.0,426.23,426.46,425.725,425.8671,337820.0
2024-04-17 15:30:00+00:00,500.71,501.39,500.68,501.18,1135915.0,425.86,426.45,425.73,426.31,750659.0
2024-04-17 15:35:00+00:00,501.15,501.21,500.47,500.715,755278.0,426.3,426.4,425.73,426.0025,1360278.0
2024-04-17 15:40:00+00:00,500.715,501.49,500.41,501.3,1343932.0,426.02,426.7025,425.68,426.605,669295.0
2024-04-17 15:45:00+00:00,501.31,501.82,501.08,501.63,1315076.0,426.61,427.25,426.351,427.07,1159415.0
2024-04-17 15:50:00+00:00,501.61,501.74,500.89,501.63,1614919.0,427.05,427.18,426.38,426.94,1490845.0
2024-04-17 15:55:00+00:00,501.61,501.68,500.44,500.5,4188273.0,426.93,426.96,425.7,425.8,3867866.0
2024-04-17 16:00:00+00:00,500.49,500.62,500.05,500.05,547720.0,425.8,425.94,425.49,425.51,112206.0
2024-04-18 09:30:00+00:00,501.98,502.08,501.09,501.095,1830675.0,426.49,426.61,425.31,425.52,1233579.0
2024-04-18 09:35:00+00:00,501.1,501.1587,499.73,499.87,1685833.0,425.5,425.69,423.53,423.8,1639106.0
2024-04-18 09:40:00+00:00,499.88,500.6,499.826,500.3491,1146321.0,423.82,424.7,423.7299,424.6,1074744.0
2024-04-18 09:45:00+00:00,500.36,501.22,500.24,501.145,1032172.0,424.57,425.56,424.47,425.53,1290246.0
2024-04-18 09:50:00+00:00,501.15,501.37,500.57,500.68,854134.0,425.535,425.84,424.6813,424.8,1090865.0
2024-04-18 09:55:00+00:00,500.67,501.37,500.57,501.18,611815.0,424.79,425.38,424.6587,424.98,911823.0
2024-04-18 10:00:00+00:00,501.17,501.32,500.35,500.59,984646.0,424.96,425.12,424.3,424.6986,790792.0
2024-04-18 10:05:00+00:00,500.59,501.68,500.58,501.62,632187.0,424.73,425.79,424.61,425.73,814083.0
2024-04-18 10:10:00+00:00,501.6,501.76,501.225,501.71,706080.0,425.73,425.96,425.49,425.89,487770.0
2024-04-18 10:15:00+00:00,501.71,502.1342,501.58,501.9,823034.0,425.89,426.23,425.59,425.9201,648170.0
2024-04-18 10:20:00+00:00,501.86,501.93,501.515,501.69,665968.0,425.89,426.09,425.58,425.69,435720.0
2024-04-18 10:25:00+00:00,501.675,502.24,501.65,502.04,630048.0,425.66,426.4,425.66,425.99,398484.0
2024-04-18 10:30:00+00:00,502.03,502.55,501.99,502.48,763629.0,426.01,426.63,425.975,426.55,484947.0
2024-04-18 10:35:00+00:00,502.48,503.12,502.37,502.51,985626.0,426.54,427.33,426.42,426.73,720342.0
2024-04-18 10:40:00+00:00,502.5,503.08,502.3914,503.0,687471.0,426.72,427.265,426.62,427.2399,318979.0
2024-04-18 10:45:00+00:00,502.9801,503.35,502.73,503.13,753778.0,427.25,427.51,426.83,427.29,443903.0
2024-04-18 10:50:00+00:00,503.125,503.345,502.83,503.05,1195714.0,427.3,427.49,426.9,427.115,406614.0
2024-04-18 10:55:00+00:00,503.0713,503.82,503.07,503.39,853537.0,427.13,427.88,427.06,427.41,545906.0
2024-04-18 11:00:00+00:00,503.385,503.525,503.0701,503.11,613438.0,427.41,427.55,426.96,427.03,314651.0
2024-04-18 11:05:00+00:00,503.11,503.56,503.11,503.33,530264.0,427.06,427.72,427.03,427.55,523550.0
2024-04-18 11:10:00+00:00,503.34,503.745,503.32,503.66,696494.0,427.58,427.96,427.32,427.65,500714.0
2024-04-18 11:15:00+00:00,503.66,504.1,503.59,503.62,742743.0,427.66,428.15,427.62,427.75,538385.0
2024-04-18 11:20:00+00:00,503.63,504.13,503.57,504.01,540616.0,427.76,428.24,427.67,428.035,404171.0
2024-04-18 11:25:00+00:00,504.03,504.03,503.14,503.21,641264.0,428.07,428.09,427.11,427.265,585592.0
2024-04-18 11:30:00+00:00,503.21,503.39,502.97,503.196,553961.0,427.27,427.49,426.99,427.27,414380.0
2024-04-18 11:35:00+00:00,503.19,503.34,502.92,503.13,421257.0,427.31,427.4,426.99,427.19,254618.0
2024-04-18 11:40:00+00:00,503.11,503.11,502.73,503.055,496216.0,427.16,427.25,426.845,427.245,340739.0
2024-04-18 11:45:00+00:00,503.06,503.06,502.71,502.839,398196.0,427.23,427.28,426.89,427.0,289053.0
2024-04-18 11:50:00+00:00,502.83,503.04,502.63,502.84,634716.0,426.98,427.08,426.74,427.005,303280.0
2024-04-18 11:55:00+00:00,502.839,503.06,502.73,502.885,285521.0,426.96,427.21,426.9,426.96,226547.0
2024-04-18 12:00:00+00:00,502.88,503.34,502.795,502.8104,517858.0,426.96,427.425,426.84,426.8475,331023.0
2024-04-18 12:05:00+00:00,502.81,502.86,502.26,502.46,584037.0,426.84,426.93,426.43,426.625,526944.0
2024-04-18 12:10:00+00:00,502.46,502.73,502.27,502.3,388460.0,426.63,426.94,426.41,426.48,292789.0
2024-04-18 12:15:00+00:00,502.28,502.6999,502.22,502.64,376414.0,426.44,426.85,426.39,426.8,192335.0
2024-04-18 12:20:00+00:00,502.59,502.725,502.39,502.4475,348714.0,426.8,426.8795,426.56,426.63,253788.0
2024-04-18 12:25:00+00:00,502.44,502.78,502.31,502.6324,302657.0,426.605,426.94,426.46,426.7794,347993.0
2024-04-18 12:30:00+00:00,502.62,502.63,501.52,501.65,633144.0,426.78,426.7801,425.74,425.84,628187.0
2024-04-18 12:35:00+00:00,501.64,502.65,501.63,502.3203,851746.0,425.87,426.84,425.84,426.55,356415.0
2024-04-18 12:40:00+00:00,502.35,502.4,501.65,501.86,497350.0,426.6,426.65,425.85,426.0187,396593.0
2024-04-18 12:45:00+00:00,501.87,501.92,500.97,501.29,674788.0,426.02,426.06,425.05,425.36,384734.0
2024-04-18 12:50:00+00:00,501.295,501.41,500.66,500.86,658887.0,425.33,425.53,424.78,425.0,548985.0
2024-04-18 12:55:00+00:00,500.84,501.2,500.62,500.79,804890.0,424.97,425.35,424.83,424.965,248940.0
2024-04-18 13:00:00+00:00,500.78,501.14,500.685,500.76,491824.0,424.98,425.31,424.89,425.04,379694.0
2024-04-18 13:05:00+00:00,500.75,500.8301,500.41,500.7934,914623.0,425.0288,425.12,424.64,425.08,443891.0
2024-04-18 13:10:00+00:00,500.8,500.805,500.02,500.29,1339026.0,425.1,425.11,424.22,424.41,393960.0
2024-04-18 13:15:00+00:00,500.28,500.435,499.25,499.67,1372006.0,424.39,424.58,423.62,424.03,671822.0
2024-04-18 13:20:00+00:00,499.68,499.925,498.9,498.92,909574.0,424.04,424.38,423.23,423.25,516916.0
2024-04-18 13:25:00+00:00,498.93,500.34,498.8701,500.2691,1026136.0,423.27,424.48,423.2,424.4014,590940.0
2024-04-18 13:30:00+00:00,500.27,500.32,499.59,499.75,624372.0,424.41,424.56,423.87,423.99,367181.0
2024-04-18 13:35:00+00:00,499.74,499.99,499.37,499.5399,602662.0,423.96,424.18,423.64,423.7721,354260.0
2024-04-18 13:40:00+00:00,499.54,499.8399,498.94,499.69,902639.0,423.8,424.02,423.22,423.9,413379.0
2024-04-18 13:45:00+00:00,499.69,500.1,499.61,499.835,1079630.0,423.89,424.23,423.8,424.025,275343.0
2024-04-18 13:50:00+00:00,499.82,499.83,499.05,499.3132,785363.0,424.005,424.005,423.3,423.51,435666.0
2024-04-18 13:55:00+00:00,499.32,499.71,499.18,499.62,798055.0,423.49,423.8499,423.36,423.8,715424.0
2024-04-18 14:00:00+00:00,499.61,499.63,499.18,499.31,614336.0,423.77,423.8094,423.3599,423.57,292255.0
2024-04-18 14:05:00+00:00,499.31,499.45,498.86,499.06,729211.0,423.59,423.64,423.1,423.2843,317585.0
2024-04-18 14:10:00+00:00,499.0699,499.46,498.61,499.175,930773.0,423.296,423.77,422.83,423.51,582507.0
2024-04-18 14:15:00+00:00,499.17,500.01,499.14,499.81,776310.0,423.49,424.21,423.47,424.015,572375.0
2024-04-18 14:20:00+00:00,499.81,500.44,499.64,500.02,1284319.0,424.0,424.62,423.86,424.2799,335407.0
2024-04-18 14:25:00+00:00,500.02,500.39,499.34,499.53,747149.0,424.24,424.5797,423.6,423.81,329881.0
2024-04-18 14:30:00+00:00,499.55,499.595,498.56,498.66,771453.0,423.82,423.86,422.86,422.96,404202.0
2024-04-18 14:35:00+00:00,498.67,499.34,498.63,498.96,717366.0,422.96,423.5,422.9348,423.255,417534.0
2024-04-18 14:40:00+00:00,498.97,499.64,498.9,499.5499,650323.0,423.2607,423.77,423.21,423.645,306582.0
2024-04-18 14:45:00+00:00,499.54,499.68,499.19,499.59,798160.0,423.63,423.74,423.3,423.71,206260.0
2024-04-18 14:50:00+00:00,499.5706,499.58,499.0,499.19,734314.0,423.7197,423.7197,423.07,423.35,225481.0
2024-04-18 14:55:00+00:00,499.21,499.34,498.855,498.96,427711.0,423.355,423.4797,422.965,423.1,292766.0
2024-04-18 15:00:00+00:00,498.96,499.99,498.96,499.68,699290.0,423.12,424.18,423.12,423.885,1288479.0
2024-04-18 15:05:00+00:00,499.68,500.21,499.53,499.76,671018.0,423.89,424.42,423.76,423.96,333832.0
2024-04-18 15:10:00+00:00,499.77,500.32,499.47,499.63,846180.0,423.9461,424.475,423.68,423.87,1027085.0
2024-04-18 15:15:00+00:00,499.65,499.8,499.27,499.57,727147.0,423.87,423.98,423.46,423.66,301845.0
2024-04-18 15:20:00+00:00,499.57,500.1,499.29,499.79,960699.0,423.71,424.1,423.38,423.85,517401.0
2024-04-18 15:25:00+00:00,499.77,499.97,499.32,499.79,669473.0,423.85,423.95,423.4,423.78,346819.0
2024-04-18 15:30:00+00:00,499.8,500.2,499.78,500.18,922507.0,423.81,424.16,423.762,424.08,610264.0
2024-04-18 15:35:00+00:00,500.1863,500.35,499.72,499.74,1123660.0,424.07,424.3271,423.79,423.799,499522.0
2024-04-18 15:40:00+00:00,499.75,500.33,499.67,500.2395,698663.0,423.81,424.31,423.695,424.15,563588.0
2024-04-18 15:45:00+00:00,500.21,500.355,500.0,500.27,802823.0,424.15,424.28,423.92,424.11,399436.0
2024-04-18 15:50:00+00:00,500.26,500.83,499.33,499.46,2718919.0,424.11,424.54,423.07,423.2,1106622.0
2024-04-18 15:55:00+00:00,499.445,499.74,499.21,499.48,4003937.0,423.19,423.58,423.01,423.36,2505537.0
2024-04-18 16:00:00+00:00,499.49,499.71,499.01,499.69,313462.0,423.4,423.78,422.52,423.6,361294.0
2024-04-19 09:30:00+00:00,499.44,499.73,498.6899,499.33,1610722.0,422.22,422.24,421.06,421.71,1665551.0
2024-04-19 09:35:00+00:00,499.33,499.465,498.7501,499.16,984846.0,421.72,421.9301,420.73,420.97,1025494.0
2024-04-19 09:40:00+00:00,499.155,500.12,498.91,500.01,1180201.0,420.97,422.37,420.76,422.1,1176785.0
2024-04-19 09:45:00+00:00,500.019,500.455,499.52,499.55,1423002.0,422.11,422.75,421.43,421.51,1088569.0
2024-04-19 09:50:00+00:00,499.52,499.95,498.78,499.84,903186.0,421.5,421.88,420.65,421.72,1041924.0
2024-04-19 09:55:00+00:00,499.81,500.129,499.4888,499.64,508879.0,421.68,421.99,421.12,421.28,655524.0
2024-04-19 10:00:00+00:00,499.62,500.14,499.25,499.56,622495.0,421.27,421.7,420.81,421.09,697379.0
2024-04-19 10:05:00+00:00,499.54,499.9,499.39,499.5,616155.0,421.09,421.42,420.69,420.84,593359.0
2024-04-19 10:10:00+00:00,499.505,499.52,498.71,498.85,926568.0,420.85,420.94,420.1,420.23,937449.0
2024-04-19 10:15:00+00:00,498.86,499.04,498.24,498.3,1154200.0,420.24,420.65,419.68,419.7,1219078.0
2024-04-19 10:20:00+00:00,498.27,498.79,497.86,497.9,1372577.0,419.7,420.06,418.97,419.04,1096220.0
2024-04-19 10:25:00+00:00,497.91,498.49,497.6,498.46,1643215.0,419.05,419.6,418.52,419.3787,1282802.0
2024-04-19 10:30:00+00:00,498.45,499.4,498.17,498.425,1206609.0,419.36,420.08,419.22,419.66,1276918.0
2024-04-19 10:35:00+00:00,498.42,498.44,497.58,497.73,739860.0,419.65,419.66,418.63,418.825,978822.0
2024-04-19 10:40:00+00:00,497.73,498.71,497.6612,498.66,954874.0,418.83,419.76,418.65,419.7291,657673.0
2024-04-19 10:45:00+00:00,498.66,499.2,498.51,498.8,4284646.0,419.71,420.35,419.595,420.135,2440962.0
2024-04-19 10:50:00+00:00,498.7949,499.27,498.55,499.03,734868.0,420.145,420.47,419.85,420.1416,1056773.0
2024-04-19 10:55:00+00:00,499.02,499.11,498.355,498.54,785672.0,420.14,420.265,419.49,419.68,770776.0
2024-04-19 11:00:00+00:00,498.53,498.535,497.88,498.045,844552.0,419.64,419.67,418.801,418.93,523067.0
2024-04-19 11:05:00+00:00,498.05,498.84,497.96,498.81,920328.0,418.97,419.5599,418.73,419.5301,497890.0
2024-04-19 11:10:00+00:00,498.82,498.9592,498.33,498.44,708180.0,419.55,419.645,418.96,419.1288,496207.0
2024-04-19 11:15:00+00:00,498.505,498.61,497.87,497.92,919775.0,419.195,419.29,418.43,418.5026,522679.0
2024-04-19 11:20:00+00:00,497.95,498.08,497.63,497.67,559758.0,418.52,418.6898,418.17,418.21,372220.0
2024-04-19 11:25:00+00:00,497.68,497.95,497.53,497.87,941308.0,418.2101,418.39,418.03,418.35,520582.0
2024-04-19 11:30:00+00:00,497.86,498.09,497.51,497.57,599628.0,418.33,418.67,418.06,418.1,467977.0
2024-04-19 11:35:00+00:00,497.58,498.0,497.25,497.98,979011.0,418.1,418.49,417.78,418.36,634073.0
2024-04-19 11:40:00+00:00,497.98,498.23,497.6,497.94,545046.0,418.37,418.63,418.1,418.46,351099.0
2024-04-19 11:45:00+00:00,497.93,498.33,497.8751,497.98,571146.0,418.43,418.8,418.37,418.41,519615.0
2024-04-19 11:50:00+00:00,497.99,498.2,497.55,497.5891,624041.0,418.45,418.61,417.9125,417.9596,355167.0
2024-04-19 11:55:00+00:00,497.59,497.71,496.98,497.11,644039.0,417.95,418.06,417.28,417.32,656382.0
2024-04-19 12:00:00+00:00,497.09,497.77,496.97,497.07,560301.0,417.31,417.99,417.105,417.16,445485.0
2024-04-19 12:05:00+00:00,497.08,497.155,496.52,496.8699,1222091.0,417.16,417.24,416.52,416.855,627351.0
2024-04-19 12:10:00+00:00,496.86,496.91,495.72,495.81,813549.0,416.845,416.94,415.7,415.77,685688.0
2024-04-19 12:15:00+00:00,495.8,496.04,495.52,495.54,1204650.0,415.75,416.14,415.69,415.74,2098144.0
2024-04-19 12:20:00+00:00,495.54,495.93,495.44,495.515,805170.0,415.75,416.1,415.59,415.68,581118.0
2024-04-19 12:25:00+00:00,495.52,495.8299,495.19,495.1999,1084870.0,415.69,415.96,415.3,415.34,1457696.0
2024-04-19 12:30:00+00:00,495.22,495.64,495.2,495.6269,791120.0,415.36,415.845,415.36,415.8,881987.0
2024-04-19 12:35:00+00:00,495.62,495.7,495.155,495.18,683284.0,415.795,415.86,415.31,415.34,748841.0
2024-04-19 12:40:00+00:00,495.19,496.09,495.08,496.0072,1318390.0,415.36,416.22,415.23,416.17,889675.0
2024-04-19 12:45:00+00:00,496.0,496.41,495.841,496.12,1002405.0,416.16,416.54,415.9812,416.2,592403.0
2024-04-19 12:50:00+00:00,496.125,497.23,496.11,496.45,1234019.0,416.2,417.22,416.2,416.52,812599.0
2024-04-19 12:55:00+00:00,496.46,497.12,496.46,497.1,947873.0,416.54,417.18,416.54,417.165,697464.0
2024-04-19 13:00:00+00:00,497.09,497.5,496.88,497.21,1042127.0,417.15,417.54,416.96,417.1999,588543.0
2024-04-19 13:05:00+00:00,497.23,497.4895,497.0,497.405,593883.0,417.21,417.54,416.97,417.445,446749.0
2024-04-19 13:10:00+00:00,497.35,497.56,497.0901,497.22,513911.0,417.445,417.6101,417.21,417.4,489938.0
2024-04-19 13:15:00+00:00,497.2,497.74,496.83,497.59,838675.0,417.39,417.93,416.98,417.7,547187.0
2024-04-19 13:20:00+00:00,497.6,497.72,497.04,497.27,495204.0,417.74,417.82,417.16,417.32,523066.0
2024-04-19 13:25:00+00:00,497.27,497.41,496.45,496.5325,514380.0,417.33,417.42,416.51,416.6,642094.0
2024-04-19 13:30:00+00:00,496.55,497.18,496.51,496.97,567445.0,416.59,417.3,416.58,417.06,350910.0
2024-04-19 13:35:00+00:00,496.95,497.1,496.52,496.53,501854.0,417.08,417.22,416.56,416.61,259628.0
2024-04-19 13:40:00+00:00,496.58,497.09,496.58,496.82,480435.0,416.6305,417.07,416.6305,416.805,435603.0
2024-04-19 13:45:00+00:00,496.85,497.6199,496.84,497.5901,607505.0,416.79,417.59,416.7866,417.5612,355742.0
2024-04-19 13:50:00+00:00,497.59,498.42,497.55,498.27,876573.0,417.56,418.4416,417.53,418.34,640975.0
2024-04-19 13:55:00+00:00,498.29,498.46,497.04,497.3,1224651.0,418.37,418.52,417.0,417.28,706258.0
2024-04-19 14:00:00+00:00,497.29,497.3399,496.11,496.31,935666.0,417.27,417.33,416.14,416.31,705249.0
2024-04-19 14:05:00+00:00,496.32,497.13,495.82,496.39,1053543.0,416.32,417.02,415.74,416.2991,730036.0
2024-04-19 14:10:00+00:00,496.39,496.8,496.27,496.28,576259.0,416.29,416.805,416.21,416.2347,373348.0
2024-04-19 14:15:00+00:00,496.27,496.6,495.8,496.49,821652.0,416.24,416.53,415.81,416.4001,790452.0
2024-04-19 14:20:00+00:00,496.5,496.72,496.25,496.61,682350.0,416.41,416.69,416.23,416.56,383338.0
2024-04-19 14:25:00+00:00,496.6,496.62,495.46,495.47,845847.0,416.55,416.55,415.38,415.38,791159.0
2024-04-19 14:30:00+00:00,495.46,495.9725,495.43,495.73,851981.0,415.38,415.89,415.33,415.56,497054.0
2024-04-19 14:35:00+00:00,495.75,495.8398,494.79,494.88,1277288.0,415.57,415.7148,414.53,414.63,876592.0
2024-04-19 14:40:00+00:00,494.87,494.89,494.34,494.3499,1193286.0,414.63,414.65,413.93,413.945,1024654.0
2024-04-19 14:45:00+00:00,494.34,494.87,494.02,494.77,1848491.0,413.95,414.36,413.48,414.3,1115983.0
2024-04-19 14:50:00+00:00,494.78,494.9804,494.26,494.52,911357.0,414.33,414.49,413.7,413.94,712194.0
2024-04-19 14:55:00+00:00,494.5,495.23,494.4113,494.9197,1527061.0,413.92,414.54,413.8,414.17,861071.0
2024-04-19 15:00:00+00:00,494.91,495.0201,494.4,494.66,1158238.0,414.12,414.26,413.61,413.81,827709.0
2024-04-19 15:05:00+00:00,494.65,495.22,494.0999,494.9799,1296847.0,413.8,414.69,413.26,414.46,1121170.0
2024-04-19 15:10:00+00:00,494.98,495.72,494.75,495.41,904673.0,414.45,415.26,414.29,414.9197,1020039.0
2024-04-19 15:15:00+00:00,495.36,495.39,494.69,495.18,858739.0,414.91,414.93,414.17,414.785,1134427.0
2024-04-19 15:20:00+00:00,495.16,495.35,494.8,494.81,619191.0,414.78,414.97,414.41,414.52,638104.0
2024-04-19 15:25:00+00:00,494.8101,495.53,494.6,495.08,759198.0,414.55,415.1401,414.23,414.67,1030767.0
2024-04-19 15:30:00+00:00,495.08,495.32,494.82,495.01,1060765.0,414.67,414.91,414.37,414.47,850467.0
2024-04-19 15:35:00+00:00,495.01,495.135,494.06,494.66,1610391.0,414.49,414.565,413.53,414.07,801198.0
2024-04-19 15:40:00+00:00,494.65,494.65,493.92,494.429,1838181.0,414.04,414.065,413.15,413.64,1072109.0
2024-04-19 15:45:00+00:00,494.43,494.85,493.86,494.54,3016725.0,413.66,414.09,413.07,413.9497,2260239.0
2024-04-19 15:50:00+00:00,494.55,495.11,494.315,495.105,2896545.0,413.96,414.7,413.72,414.7,2827172.0
2024-04-19 15:55:00+00:00,495.105,495.52,494.82,495.1,5497028.0,414.7,414.99,414.41,414.64,4085092.0
2024-04-19 16:00:00+00:00,495.14,495.21,494.71,494.92,246144.0,414.68,414.77,414.37,414.52,128420.0
2024-04-22 09:30:00+00:00,497.83,498.07,497.1501,497.22,2158759.0,417.31,417.75,416.78,416.87,1618532.0
2024-04-22 09:35:00+00:00,497.23,497.33,496.92,497.24,916733.0,416.86,417.34,416.71,417.18,824495.0
2024-04-22 09:40:00+00:00,497.23,497.34,496.74,497.29,864279.0,417.18,417.73,416.82,417.33,765750.0
2024-04-22 09:45:00+00:00,497.29,497.96,497.1101,497.95,829435.0,417.33,418.295,417.16,418.22,693298.0
2024-04-22 09:50:00+00:00,497.96,498.01,497.69,497.8,685116.0,418.26,418.33,417.46,417.91,696640.0
2024-04-22 09:55:00+00:00,497.81,498.05,497.57,497.59,721070.0,417.92,418.04,417.15,417.16,637813.0
2024-04-22 10:00:00+00:00,497.5801,498.19,497.5601,497.9599,602985.0,417.16,417.9099,417.14,417.38,475209.0
2024-04-22 10:05:00+00:00,497.95,498.22,497.45,497.62,674289.0,417.38,417.62,416.7,416.89,625674.0
2024-04-22 10:10:00+00:00,497.63,497.9966,497.39,497.54,481907.0,416.91,417.38,416.63,416.86,466727.0
2024-04-22 10:15:00+00:00,497.56,497.7,497.245,497.43,536375.0,416.85,417.0272,414.6593,416.59,2954149.0
2024-04-22 10:20:00+00:00,497.42,497.44,496.6,496.755,735731.0,416.59,416.61,415.43,415.54,1169169.0
2024-04-22 10:25:00+00:00,496.755,496.81,496.22,496.425,1009741.0,415.52,415.56,414.74,415.0,938899.0
2024-04-22 10:30:00+00:00,496.435,496.82,496.42,496.5651,657059.0,414.995,415.56,414.99,415.17,585435.0
2024-04-22 10:35:00+00:00,496.57,496.87,496.525,496.835,411716.0,415.19,415.57,415.16,415.52,1226685.0
2024-04-22 10:40:00+00:00,496.82,497.31,496.66,496.905,463933.0,415.51,416.05,415.4,415.56,568128.0
2024-04-22 10:45:00+00:00,496.9,497.12,496.67,496.8,366073.0,415.55,415.7975,415.239,415.44,341271.0
2024-04-22 10:50:00+00:00,496.8,496.82,496.07,496.12,739863.0,415.42,415.445,414.4,414.555,740640.0
2024-04-22 10:55:00+00:00,496.1,496.23,495.95,496.215,596241.0,414.57,414.85,414.34,414.825,440305.0
2024-04-22 11:00:00+00:00,496.21,496.25,495.955,496.09,493763.0,414.79,414.91,414.6,414.67,343344.0
2024-04-22 11:05:00+00:00,496.08,496.1299,495.73,495.84,606829.0,414.63,414.71,414.24,414.47,296252.0
2024-04-22 11:10:00+00:00,495.83,495.96,495.645,495.69,566109.0,414.45,414.78,414.23,414.2613,340105.0
2024-04-22 11:15:00+00:00,495.69,496.0121,495.43,495.7599,1222878.0,414.27,414.68,413.94,414.43,538394.0
2024-04-22 11:20:00+00:00,495.76,496.0199,495.69,495.965,593883.0,414.425,414.74,414.3,414.7,671848.0
2024-04-22 11:25:00+00:00,495.96,496.445,495.9599,496.4325,687651.0,414.6804,415.38,414.68,415.32,593810.0
